identifiant;gid;lon;lat
;1459;4,805520830797257;45,77666925443481
;1460;4,814888029399078;45,742467292909886
;1461;4,825683250801471;45,77458085837766
;1462;4,833232198368842;45,77677245806569
;1463;4,832252372314302;45,77212285954422
;1464;4,78400833329215;45,74964939129359
;1465;4,794972440842408;45,78408774857039
;1466;4,82553337542962;45,72127893425541
;1467;4,806296590614474;45,77165162117515
;1468;4,851592215120001;45,774607850591465
;1469;4,863252337868978;45,76147938524733
;1470;4,8516583771192066;45,773655363953836
;1471;4,8160561482744075;45,767952120148685
;1472;4,863157584867167;45,7601949777909
;1473;4,856459480558832;45,74404882427626
;1474;4,858351779037674;45,78323802186008
;1475;4,857122342356719;45,78125625574443
;1476;4,8397096183550845;45,74706467931961
;1477;4,82749401470641;45,751735171314344
;1478;4,833258146698214;45,77095810152104
;1479;4,8169702896633;45,74344584593584
;1480;4,816461725787431;45,79074154746139
;1481;4,794223130501745;45,783870478838
;1482;4,822106536793107;45,73445478143134
;1483;4,815088020436501;45,74019614953319
;1484;4,831998717166441;45,729571155346726
;1485;4,844997122579376;45,77782643277161
;1486;4,879141893602918;45,734761407382535
;1487;4,850654356796612;45,76463024180966
;1488;4,824455852238417;45,72360514383308
;1489;4,857865048642417;45,75045271589115
;1490;4,824409135054768;45,72073560886376
;1491;4,818829001806975;45,74798444479698
;1492;4,8874785860869085;45,74947842817498
;1493;4,856703010833689;45,7807535241247
;1494;4,856956603725422;45,7432354545132
;1495;4,84463506112275;45,74632505822417
;1496;4,834459232440119;45,73665507327613
;1497;4,832800996998336;45,73705927922787
;1498;4,837833597073695;45,77318366721366
;1499;4,856974453675978;45,75236927595006
;1500;4,8314199093540555;45,76211612847469
;1501;4,823336402106833;45,724290016878534
;1502;4,873558289154383;45,73428201644186
;1503;4,814982392405354;45,775851663274025
;1504;4,821736213778837;45,72293323690809
;1505;4,881249774162605;45,728964443135844
;1506;4,81473448745294;45,74140673342779
;1507;4,820148109641167;45,76772050550224
;1508;4,86335189314973;45,74668687315785
;1509;4,820629822281876;45,76864881518105
;1510;4,822203570654713;45,72055815452818
;1511;4,857312118934801;45,74468112366811
;1512;4,866987640892355;45,76491904322759
;1513;4,782733119386662;45,75351693537616
;1514;4,8268711077556175;45,77304166738809
;1515;4,832286513050955;45,77499476207815
;1516;4,825122416147677;45,72298216155671
;1517;4,834038984680557;45,77068622374899
;1518;4,833833894917676;45,767009711474095
;1519;4,844145422678778;45,77137646535371
;1520;4,82109599328603;45,773316586140396
;1521;4,825365504086487;45,76266604296096
;1522;4,854189893885006;45,77660834325464
;1523;4,824049824798492;45,751242353680034
;1524;4,795772352585136;45,78593301673942
;1525;4,83646032164915;45,77163998374692
;1526;4,817389991518205;45,74638021559962
;1527;4,865349719816757;45,756972327285865
;1528;4,840185523478915;45,77924716432242
;1529;4,8565785183011245;45,773048505432385
;1530;4,824880604186613;45,774103394266916
;1531;4,821281273273777;45,725115423128564
;1532;4,805209442793814;45,773846539686545
;1533;4,849705410939518;45,752795145726544
;1534;4,82158147495225;45,75850138115996
;1535;4,831938204995237;45,797436371315236
;1536;4,801803416433566;45,7725352030474
;1537;4,81570874004893;45,75891312422162
;1538;4,812127335840239;45,786550785071185
;1539;4,864577890793475;45,75099160084051
;1540;4,8569271326871295;45,78427484787008
;1541;4,879336452175853;45,73488266691742
;1542;4,866090640266317;45,76390584586304
;1543;4,8569765509356;45,781940280261786
;1544;4,889578327170629;45,73564790324147
;1545;4,820850038554626;45,74940626818601
;1546;4,853714357603251;45,777902943506646
;1547;4,815132329091353;45,763290205599986
;1548;4,829539859036354;45,76707262582015
;1549;4,809826803614585;45,76959902748208
;1550;4,8213064370503425;45,799265922530765
;1551;4,8318992774886595;45,78050838404025
;1552;4,804095778362647;45,779082461673596
;1553;4,840108091787281;45,75523055223182
;1554;4,850669184701118;45,73473746574568
;1555;4,824875790201757;45,75818326158662
;1556;4,832717241545315;45,75700904755173
;1557;4,850275156571218;45,74821060308084
;1558;4,832199838008477;45,77223963195867
;1559;4,825122267650986;45,757601856322616
;1560;4,832146459823491;45,73499950659068
;1561;4,8774243034140765;45,75030004308362
