ligne;code_trace;code_ligne;type_trace;nom_trace;sens;origine;destination;nom_origine;nom_destination;famille_transport;date_debut;date_fin;code_type_ligne;nom_type_ligne;pmr;code_tri_ligne;nom_version;last_update;last_update_fme;gid
BGS1;BGS1-1;BGS1;NOM;Meyzieu les Panettes - Parc Olympique Lyonnais;Aller;34433;34432;Meyzieu les Panettes;Décines OL Vallée;BUS;20180101;;EVE;Evènementielle;True;BGS1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.738089+02:00;825
BRT1;BRT1-1;321A;NOR;Gare Part-Dieu V.Merle - IUT - Feyssine;Aller;11064;31027;Gare Part-Dieu V.Merle;IUT - Feyssine;BUS;20240306;;PRT;Plan de remplacement tramway;True;BRT1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.742427+02:00;878
BGS2;BGS2-2;BGS2;NOM;Parc Olympique Lyonnais - Eurexpo;Retour;34432;34431;Décines OL Vallée;Eurexpo;BUS;20180101;;EVE;Evènementielle;True;BGS2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.739708+02:00;828
C1;C1-1;C1A;NOM;Gare Part-Dieu Vivier Merle - Cuire;Aller;11064;10309;Gare Part-Dieu V.Merle;Cuire;BUS;20180101;;REG;Régulière;True;C  1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.745713+02:00;791
C2;C2-1;C2A;NOM;Gare Part-Dieu Vivier Merle - Rillieux Semailles;Aller;11064;11225;Gare Part-Dieu V.Merle;Rillieux Semailles;BUS;20180101;;REG;Régulière;True;C  2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.746880+02:00;793
C2;C2-2;C2A;NOM;Rillieux Semailles - Gare Part-Dieu Vivier Merle;Retour;11225;11064;Rillieux Semailles;Gare Part-Dieu V.Merle;BUS;20180101;;REG;Régulière;True;C  2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.747444+02:00;794
C3;C3-1;C3A;NOM;Gare Saint Paul - Vaulx-en-Velin La Grappiniere;Aller;11327;20205;Gare Saint-Paul;Vaulx - La Grappinière;BUS;20180101;;REG;Régulière;True;C  3;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.748036+02:00;701
120;120-1;120;NOM;Perrache - Gare de Givors Ville;Aller;30977;31682;Perrache;Gare de Givors Ville;BUS;20211023;;REG;Régulière;False;120;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.720358+02:00;841
C3;C3-2;C3A;NOM;Vaulx-en-Velin La Grappiniere - Gare Saint Paul;Retour;20205;11327;Vaulx - La Grappinière;Gare Saint-Paul;BUS;20180101;;REG;Régulière;True;C  3;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.748648+02:00;702
C5;C5-1;C5A;NOM;Cordeliers - Rillieux Semailles;Aller;10285;11225;Cordeliers;Rillieux Semailles;BUS;20180101;;REG;Régulière;True;C  5;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.750322+02:00;360
2EX;2EX-1;2EX;NOM;Gorge de Loup - Thurins Le Pont;Aller;10513;34108;Gorge de Loup;Le Pont;BUS;20180101;;REG;Régulière;True;2EX;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.728795+02:00;617
2EX;2EX-2;2EX;NOM;Thurins Le Pont - Gorge de Loup;Retour;34108;10513;Le Pont;Gorge de Loup;BUS;20180101;;REG;Régulière;True;2EX;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.729450+02:00;618
73E;73E-1;73E;NOM;Gorge de Loup - Brindas Centre;Aller;10513;10117;Gorge de Loup;Brindas Centre;BUS;20190701;;REG;Régulière;True;73E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.731196+02:00;619
73E;73E-2;73E;NOM;Brindas Centre - Gorge de Loup;Retour;10117;10513;Brindas Centre;Gorge de Loup;BUS;20190701;;REG;Régulière;True;73E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.731816+02:00;620
BGS1;BGS1-2;BGS1;NOM;Parc Olympique Lyonnais - Meyzieu les Panettes;Retour;34432;34433;Décines OL Vallée;Meyzieu les Panettes;BUS;20180101;;EVE;Evènementielle;True;BGS1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.738646+02:00;826
52E;52E-2;52E;EXP;Bron Droits de l'Homme - Vaulx-en-Velin La Soie;Retour;11674;31760;Bron Droits de l'Homme;Vaulx-en-Velin La Soie;BUS;20230611;;REG;Régulière;False;52E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.730557+02:00;846
BGS2;BGS2-1;BGS2;NOM;Eurexpo - Parc Olympique Lyonnais;Aller;34431;34432;Eurexpo;Décines OL Vallée;BUS;20180101;;EVE;Evènementielle;True;BGS2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.739181+02:00;827
BR60;BR60-4;99B;NAV;Perrache - Debourg;Aller;30977;20202;Perrache;Debourg;BUS;20180923;;REG;Régulière;False;BR60;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.741357+02:00;858
C5;C5-4;C5A;NOM;Rillieux Semailles - Cordeliers;Retour;11225;10285;Rillieux Semailles;Cordeliers;BUS;20180101;;REG;Régulière;True;C  5;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.751502+02:00;362
C24E;C24E-2;C24E;NOM;Gymnase E.Catalon - Gorge de Loup;Retour;33910;10513;Gymnase E. Catalon;Gorge de Loup;BUS;20190701;;REG;Régulière;True;C24E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.784412+02:00;410
C5;C5-3;C5A;NOM;Vancia Château Bérard - Cordeliers;Retour;31520;10285;Vancia Château Bérard;Cordeliers;BUS;20180101;;REG;Régulière;True;C  5;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.752097+02:00;361
C6;C6-1;C6C;NOM;Gare Part-Dieu Vivier Merle - Campus Lyon Ouest;Aller;11064;33574;Gare Part-Dieu V.Merle;Campus Lyon Ouest;BUS;20300320;;REG;Régulière;True;C  6;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.752673+02:00;363
C6;C6-2;C6C;NOM;Campus Lyon Ouest - Gare Part-Dieu Vivier Merle;Retour;33574;11064;Campus Lyon Ouest;Gare Part-Dieu V.Merle;BUS;20300320;;REG;Régulière;True;C  6;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.753349+02:00;364
BRT1;BRT1-2;321A;NOR;IUT - Feyssine - Gare Part-Dieu V.Merle;Retour;31027;11064;IUT - Feyssine;Gare Part-Dieu V.Merle;BUS;20240306;;PRT;Plan de remplacement tramway;True;BRT1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.744046+02:00;879
C7;C7-1;C7B;NOM;Gare Part-Dieu Vivier Merle - St-Genis-Laval Hôpital Lyon Sud;Aller;11064;10565;Gare Part-Dieu V.Merle;St-Genis-Laval Hôp. Sud;BUS;20180101;;REG;Régulière;True;C  7;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.753950+02:00;365
BR60;BR60-5;99B;NAV;Debourg - Perrache;Retour;20202;30977;Debourg;Perrache;BUS;20180923;;REG;Régulière;False;BR60;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.741914+02:00;859
C11;C11-3;C11A;TVX;Saxe - Gambetta. - Laurent Bonnevay;Aller;33452;10716;Saxe - Gambetta.;Laurent Bonnevay;BUS;20240801;;REG;Régulière;True;C 11;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.759959+02:00;862
C7;C7-2;C7B;NOM;St-Genis-Laval Hôpital Lyon Sud - Gare Part-Dieu Vivier Merle;Retour;10565;11064;St-Genis-Laval Hôp. Sud;Gare Part-Dieu V.Merle;BUS;20180101;;REG;Régulière;True;C  7;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.754522+02:00;366
C8;C8-3;C8A;TVX;Grange Blanche - Vaulx - Resistance;Aller;10524;33413;Grange Blanche;Vaulx - Résistance;BUS;20240801;;REG;Régulière;True;C  8;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.755083+02:00;860
C8;C8-4;C8A;TVX;Vaulx - Resistance - Grange Blanche;Retour;33413;10524;Vaulx - Résistance;Grange Blanche;BUS;20240801;;REG;Régulière;True;C  8;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.755715+02:00;861
C4;C4-1;C4A;NOM;Jean Macé - Cité Internationale Centre de Congrès;Aller;10593;11792;Jean Macé;Cité Internationale;BUS;20180101;;REG;Régulière;True;C  4;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.749153+02:00;357
C4;C4-2;C4A;NOM;Cité Internationale Centre de Congrès - Jean Macé;Retour;11792;10593;Cité Internationale;Jean Macé;BUS;20180101;;REG;Régulière;True;C  4;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.749728+02:00;358
C10;C10-1;C10A;NOM;Bellecour Charité - St-Genis Barolles;Aller;10077;11303;Bellecour Charité;Saint-Genis Barolles;BUS;20180101;;REG;Régulière;True;C 10;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.758030+02:00;371
C9;C9-2;C9A;NOM;Hôpitaux Est - Bellecour Antonin Poncet;Retour;33247;10075;Hôpitaux Est;Bellecour A. Poncet;BUS;20180101;;REG;Régulière;True;C  9;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.756807+02:00;370
C5;C5-2;C5A;NOM;Cordeliers - Vancia Château Bérard;Aller;10285;31520;Cordeliers;Vancia Château Bérard;BUS;20180101;;REG;Régulière;True;C  5;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.750889+02:00;359
C10;C10-4;C10A;NOM;Brignais Parc Birabent - Bellecour Charite;Retour;34645;10077;Brignais Parc Birabent;Bellecour Charité;BUS;20260824;;REG;Régulière;True;C 10;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.758623+02:00;895
C9;C9-1;C9A;NOM;Bellecour Antonin Poncet - Hôpitaux Est;Aller;10075;33247;Bellecour A. Poncet;Hôpitaux Est;BUS;20180101;;REG;Régulière;True;C  9;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.756255+02:00;369
C10;C10-2;C10A;NOM;St-Genis Barolles - Bellecour Charité;Retour;11303;10077;Saint-Genis Barolles;Bellecour Charité;BUS;20180101;;REG;Régulière;True;C 10;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.759438+02:00;372
C11;C11-4;C11A;TVX;Laurent Bonnevay - Saxe - Gambetta.;Retour;10716;33452;Laurent Bonnevay;Saxe - Gambetta.;BUS;20240801;;REG;Régulière;True;C 11;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.760479+02:00;863
C12;C12-1;C12A;NOM;Bellecour Antonin Poncet - Hôpital Feyzin Vénissieux;Aller;10075;32811;Bellecour A. Poncet;Hôp. Feyzin Vénissieux;BUS;20180101;;REG;Régulière;True;C 12;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.761113+02:00;375
C12;C12-2;C12A;NOM;Hôpital Feyzin Vénissieux - Bellecour Antonin Poncet;Retour;32811;10075;Hôp. Feyzin Vénissieux;Bellecour A. Poncet;BUS;20180101;;REG;Régulière;True;C 12;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.761712+02:00;376
C17;C17-6;C17A;NOM;Laurent Bonnevay - Charpennes Charles Hernu;Retour;10716;10204;Laurent Bonnevay;Charpennes Charles Hernu;BUS;20241103;;REG;Régulière;True;C 17;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.768270+02:00;877
C13;C13-1;C13B;NOM;Grange Blanche - Montessuy Gutenberg;Aller;10524;10987;Grange Blanche;Montessuy Gutenberg;BUS;20260421;;REG;Régulière;True;C 13;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.762299+02:00;377
C16;C16-1;C16A;NOM;Charpennes Charles Hernu - Surville Route de Vienne;Aller;10204;11369;Charpennes Charles Hernu;Surville Route de Vienne;BUS;20180101;;REG;Régulière;True;C 16;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.765754+02:00;385
C13;C13-2;C13B;NOM;Montessuy Gutenberg - Grange Blanche;Retour;10987;10524;Montessuy Gutenberg;Grange Blanche;BUS;20260421;;REG;Régulière;True;C 13;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.762912+02:00;378
C14;C14-1;C14A;NOM;Jean Macé - Les Sources;Aller;10593;10842;Jean Macé;Les Sources;BUS;20180101;;REG;Régulière;True;C 14;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.763470+02:00;381
C16;C16-2;C16A;NOM;Surville Route de Vienne - Charpennes Charles Hernu;Retour;11369;10204;Surville Route de Vienne;Charpennes Charles Hernu;BUS;20180101;;REG;Régulière;True;C 16;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.766616+02:00;386
C14;C14-2;C14A;NOM;Les Sources - Jean Macé;Retour;10842;10593;Les Sources;Jean Macé;BUS;20180101;;REG;Régulière;True;C 14;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.764043+02:00;382
C15;C15-1;C15A;NOM;Bachut Mairie du 8e - Laurent Bonnevay;Aller;10052;10716;Bachut - Mairie du 8ème;Laurent Bonnevay;BUS;20180101;;REG;Régulière;True;C 15;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.764622+02:00;703
C15;C15-2;C15A;NOM;Laurent Bonnevay - Bachut Mairie du 8e;Retour;10716;10052;Laurent Bonnevay;Bachut - Mairie du 8ème;BUS;20180101;;REG;Régulière;True;C 15;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.765188+02:00;704
C17;C17-4;C17A;NOM;Laurent Bonnevay - Porte des Alpes;Aller;10716;20041;Laurent Bonnevay;Porte des Alpes;BUS;20241103;;REG;Régulière;True;C 17;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.767188+02:00;874
C17;C17-5;C17A;NOM;Charpennes Ch. Hernu - Laurent Bonnevay;Aller;33460;10716;Charpennes Ch. Hernu;Laurent Bonnevay;BUS;20241103;;REG;Régulière;True;C 17;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.767718+02:00;875
C17;C17-7;C17A;NOM;Porte des Alpes - Laurent Bonnevay;Retour;20041;10716;Porte des Alpes;Laurent Bonnevay;BUS;20241103;;REG;Régulière;True;C 17;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.768841+02:00;876
C18;C18-1;C18A;NOM;Hôtel de Ville Louis Pradel - Croix-Rousse Nord;Aller;10568;30957;Hôtel de Ville L. Pradel;Croix-Rousse Nord;BUS;20180101;;REG;Régulière;True;C 18;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.769451+02:00;389
C20;C20-1;C20D;NOM;Bellecour Le Viste - Francheville Taffignon;Aller;10080;10173;Bellecour Le Viste;Francheville Taffignon;BUS;20190701;;REG;Régulière;True;C 20;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.772538+02:00;393
C20;C20-2;C20D;NOM;Francheville Taffignon - Bellecour Le Viste;Retour;10173;10080;Francheville Taffignon;Bellecour Le Viste;BUS;20190701;;REG;Régulière;True;C 20;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.773920+02:00;394
C24E;C24E-1;C24E;NOM;Gorge de Loup - Gymnase E.Catalon;Aller;10513;33910;Gorge de Loup;Gymnase E. Catalon;BUS;20190701;;REG;Régulière;True;C24E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.783815+02:00;409
C21;C21-1;C21A;NOM;Perrache - Gorge de Loup;Aller;30977;10513;Perrache;Gorge de Loup;BUS;20180101;;REG;Régulière;True;C 21;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.774544+02:00;395
C24;C24-1;C24D;NOM;Gorge de Loup - Gymnase E.Catalon;Aller;10513;33910;Gorge de Loup;Gymnase E. Catalon;BUS;20190701;;REG;Régulière;True;C 24;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.775717+02:00;399
C24;C24-3;C24D;NOM;Gorge de Loup - Craponne Val d'Yzeron;Aller;10513;20307;Gorge de Loup;Craponne Val d'Yzeron;BUS;20190701;;REG;Régulière;True;C 24;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.776288+02:00;400
C24;C24-2;C24D;NOM;Gymnase E.Catalon - Gorge de Loup;Retour;33910;10513;Gymnase E. Catalon;Gorge de Loup;BUS;20190701;;REG;Régulière;True;C 24;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.776876+02:00;401
C26;C26-4;C26A;TVX;Grange Blanche - Cite Inter Transbordeur;Retour;10524;10387;Grange Blanche;Cité Inter Transbordeur;BUS;20240801;;REG;Régulière;True;C 26;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.779833+02:00;865
C24;C24-4;C24D;NOM;Craponne Val d'Yzeron - Gorge de Loup;Retour;20307;10513;Craponne Val d'Yzeron;Gorge de Loup;BUS;20190701;;REG;Régulière;True;C 24;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.777486+02:00;402
C6E;C6E-1;C6E;NOM;Gare de Vaise - Campus Lyon Ouest;Aller;10487;33574;Gare de Vaise-G.Collomb;Campus Lyon Ouest;BUS;20300320;;REG;Régulière;True;C 6E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.780369+02:00;748
C25;C25-1;C25B;NOM;Gare Part-Dieu Vivier Merle - St-Priest Plaine de Saythe / Sogaris - Promotrans;Aller;11064;30987;Gare Part-Dieu V.Merle;Sogaris - Promotrans;BUS;20180101;;REG;Régulière;True;C 25;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.778108+02:00;403
C25;C25-2;C25B;NOM;Sogaris - Promotrans / St-Priest Plaine de Saythe  - Gare Part-Dieu Vivier Merle;Retour;30987;11064;Sogaris - Promotrans;Gare Part-Dieu V.Merle;BUS;20180101;;REG;Régulière;True;C 25;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.778730+02:00;404
GE4;GE4-3;GE4A;NOM;La Tour de Salvagny Gare - Techlid Le Tronchon;Aller;30155;33790;La Tour de Salvagny Gare;Techlid Le Tronchon;BUS;20220301;;TAD;Transport à la Demande;True;G E4;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.787447+02:00;770
GE6;GE6-2;GE6B;NOM;Charbonnieres Gare - Charbonnieres Gare;Aller;30092;30092;Charbonnières Gare;Charbonnières Gare;BUS;20230201;;REG;Régulière;False;G E6;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.788677+02:00;772
C6E;C6E-2;C6E;NOM;Campus Lyon Ouest - Gare de Vaise;Retour;33574;10487;Campus Lyon Ouest;Gare de Vaise-G.Collomb;BUS;20300320;;REG;Régulière;True;C 6E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.780949+02:00;749
GE1;GE1-2;GE1A;NOM;Rillieux Victor Hugo - Gare de Crepieux;Retour;34225;32720;Rillieux Victor Hugo;Gare de Crépieux;BUS;20290822;;REG;Régulière;False;G E1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.785772+02:00;798
GE2;GE2-1;GE2A;NOM;Feyzin Gare - Solaize CRES;Aller;10436;33704;Feyzin Gare;Solaize CRES;BUS;20180101;;REG;Régulière;True;G E2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.786311+02:00;679
GE6;GE6-1;GE6B;NOM;Charbonnieres Gare - Charbonnieres Gare;Aller;30092;30092;Charbonnières Gare;Charbonnières Gare;BUS;20230201;;REG;Régulière;False;G E6;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.789440+02:00;683
GE2;GE2-2;GE2A;NOM;Solaize CRES - Feyzin Gare;Retour;33704;10436;Solaize CRES;Feyzin Gare;BUS;20180101;;REG;Régulière;True;G E2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.786843+02:00;680
N20;N20-1;N20;NOM;Gare de Vaise - Mont Thou;Aller;10487;30488;Gare de Vaise-G.Collomb;Mont Thou;BUS;20230106;;REG;Régulière;False;N 20;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.790279+02:00;831
C26;C26-3;C26A;TVX;Cite Inter Transbordeur - Grange Blanche;Aller;10387;10524;Cité Inter Transbordeur;Grange Blanche;BUS;20240801;;REG;Régulière;True;C 26;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.779285+02:00;864
N81;N81-2;N81;NOM;Grand Parc Fontanil - Gare de Venissieux;Retour;34586;20487;Grand Parc Le Fontanil;Gare de Vénissieux;BUS;20220207;;REG;Régulière;False;N 81;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.793087+02:00;800
N20;N20-2;N20;NOM;Mont Thou - Gare de Vaise;Retour;30488;10487;Mont Thou;Gare de Vaise-G.Collomb;BUS;20230106;;REG;Régulière;False;N 20;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.790863+02:00;832
C18;C18-2;C18A;NOM;Croix-Rousse Nord - Hôtel de Ville Louis Pradel;Retour;30957;10568;Croix-Rousse Nord;Hôtel de Ville L. Pradel;BUS;20180101;;REG;Régulière;True;C 18;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.770075+02:00;390
GE4;GE4-4;GE4A;NOM;Techlid Le Tronchon - La Tour de Salvagny Gare;Retour;33790;30155;Techlid Le Tronchon;La Tour de Salvagny Gare;BUS;20220301;;TAD;Transport à la Demande;True;G E4;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.788104+02:00;771
N80;N80-1;N80;NAV;Vaulx-en-Velin La Soie - Grand Parc le Morlet;Aller;31760;30002;Vaulx-en-Velin La Soie;Grand Parc le Morlet;BUS;20290621;;REG;Régulière;False;N 80;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.791419+02:00;773
N82;N82-1;N82;NOM;Gare de Vaise - Grand Parc les Sablettes;Aller;10487;34587;Gare de Vaise-G.Collomb;Grand Parc les Sablettes;BUS;20220207;;REG;Régulière;False;N 82;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.793723+02:00;801
N83;N83-1;N83;NOM;Vaulx-en-Velin La Soie - Grd Parc Miribel Jonage;Aller;31760;11045;Vaulx-en-Velin La Soie;Grand Parc L'atol';BUS;20220101;;REG;Régulière;True;N 83;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.794822+02:00;775
C19;C19-1;C19A;NOM;Perrache - Francheville Taffignon;Aller;30977;10173;Perrache;Francheville Taffignon;BUS;20180101;;REG;Régulière;True;C 19;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.770687+02:00;391
C19;C19-2;C19A;NOM;Francheville Taffignon - Perrache;Retour;10173;30977;Francheville Taffignon;Perrache;BUS;20180101;;REG;Régulière;True;C 19;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.771327+02:00;392
N83;N83-2;N83;NOM;Grd Parc Miribel Jonage - Vaulx-en-Velin La Soie;Retour;11045;31760;Grand Parc L'atol';Vaulx-en-Velin La Soie;BUS;20220101;;REG;Régulière;True;N 83;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.795396+02:00;776
N80;N80-2;N80;NAV;Grand Parc le Morlet - Vaulx-en-Velin La Soie;Retour;30002;31760;Grand Parc le Morlet;Vaulx-en-Velin La Soie;BUS;20290621;;REG;Régulière;False;N 80;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.791982+02:00;774
N81;N81-1;N81;NOM;Gare de Venissieux - Grand Parc Fontanil;Aller;20487;34586;Gare de Vénissieux;Grand Parc Le Fontanil;BUS;20220207;;REG;Régulière;False;N 81;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.792502+02:00;799
N84;N84-1;N84;NAV;Rillieux - Les Alagniers - Grand Parc les Sablettes;Aller;33420;34587;Rillieux - Les Alagniers;Grand Parc les Sablettes;BUS;20290621;;REG;Régulière;False;N 84;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.795980+02:00;777
C21;C21-2;C21A;NOM;Gorge de Loup - Perrache;Retour;10513;30977;Gorge de Loup;Perrache;BUS;20180101;;REG;Régulière;True;C 21;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.775139+02:00;396
N84;N84-2;N84;NAV;Grand Parc les Sablettes - Rillieux - Les Alagniers;Retour;34587;33420;Grand Parc les Sablettes;Rillieux - Les Alagniers;BUS;20290621;;REG;Régulière;False;N 84;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.796640+02:00;778
N100;N100-1;N100;NOM;Vaulx-en-Velin La Soie - Eurexpo Entree Princ.;Aller;31760;10419;Vaulx-en-Velin La Soie;Eurexpo Entrée Princ.;BUS;20220101;;EVE;Evènementielle;True;N100;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.797319+02:00;779
PL3;PL3-1;PL3A;NOM;Hôtel de Ville-L. Pradel - Campus Lyon Ouest;Aller;10568;20184;Hôtel de Ville L. Pradel;Pontet Crases;BUS;20180101;;REG;Régulière;True;P L3;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.800068+02:00;687
R2;R2-5;R2A;NOM;Chantemerle - Neuville l'echo;Aller;10192;34603;Chantemerle;Neuville l'écho;BUS;20220301;;TAD;Transport à la Demande;True;R  2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.800795+02:00;803
PL1;PL1-3;PL1A;NOM;Terreaux La Feuillee - INSA - Einstein;Aller;34306;31028;Terreaux La Feuillée;INSA - Einstein;BUS;20211009;;REG;Régulière;True;P L1;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.798398+02:00;781
S2;S2-1;S2A;NOM;La Tour-de-Salvagny Mairie - La Tour-de-Salvagny Mairie;Aller;30157;30157;Tour de Salvagny Mairie;Tour de Salvagny Mairie;BUS;20180101;;REG;Régulière;True;S  2;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.803304+02:00;627
C15E;C15E-1;C15E;NOM;Mermoz - Pinel - Parilly Universite Hippodrome;Aller;20091;33640;Mermoz - Pinel;Parilly Univ. Hippodrome;BUS;20190909;;REG;Régulière;True;C15E;18 septembre 2024;2024-09-18 13:33:38+02:00;2024-09-25 06:00:26.781502+02:00;707
